,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
124,124,9.6e+17,AhmedabadPolice,2018-03-02 06:56:00,96,25085,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2021-07-06 16:08:28,25.0,1222.3836574074073,2.331510228175544,0.11,50.9326523919753
125,125,136182704.0,venkatashok,2010-04-23 07:02:00,0,106,618.0,"Greater Noida, India",0.433333333,0.4,0.966666667,794.0333333,0.5,77,0,2021-07-06 16:08:28,619.0,4092.379490740741,0.018815459361532137,0.73,6.621973285988254
126,126,3263041614.0,bareillytraffic,2015-01-07 09:21:00,137,1390,36.0,"Bareilly, Uttar Pradesh",0.8666666670000001,0.166666667,0.7666666670000001,114.9333333,0.266666667,5341,0,2021-07-06 16:08:28,37.0,2372.2829629629628,2.25141776229305,3.84,65.8967489711934
127,127,1.11e+18,ECISVEEP,2019-03-18 11:29:00,160,39371,63.0,0,0.9,1.033333333,0.966666667,8.1,20.1,1127,0,2021-07-06 16:08:28,64.0,841.194074074074,1.3397621722912405,0.03,13.352286890064667
128,128,1.02e+18,DmHapur,2018-12-07 09:50:00,0,620,1152.0,0,2.8,0.7333333329999999,2.066666667,39.6,1.666666667,3767,0,2021-07-06 16:08:28,1153.0,942.262824074074,3.9978230104766026,6.08,0.817936479230967
129,129,1.11e+18,DEHRA_CHOKI,2019-03-14 16:37:00,41,16,29.0,"Moradabad, India",0.166666667,0.833333333,0.6333333329999999,7.2,4.933333333,58,0,2021-07-06 16:08:28,30.0,844.9801851851852,0.06864066284263076,3.62,29.137247765006386
130,130,389910518.0,ceoup,2011-10-13 05:29:00,139,4905,44.0,uttar pradesh,2.366666667,0.933333333,0.466666667,3.833333333,3.7,2030,0,2021-07-06 16:08:28,45.0,3554.4440740740743,0.5711160332516446,0.41,80.78281986531987
131,131,9.81e+17,uttarakhandcops,2018-03-04 05:49:00,67,2917,38.0,"Dehradun, India",0.3666666670000001,0.7,0.7666666670000001,9.333333332999999,38.86666667,786,0,2021-07-06 16:08:28,39.0,1220.430185185185,0.6440352013095565,0.27,32.11658382066277
132,132,9.83e+17,ProDixit,2018-09-04 16:12:00,27,273,23.0,"Noida, India",0.066666667,0.066666667,0.6,9.866666667,0.233333333,6,0,2021-07-06 16:08:28,24.0,1035.9975462962964,0.0057915195083714935,0.02,45.043371578099844
133,133,1056850669.0,airnewsalerts,2013-03-01 04:15:00,114,2050934,15.0,"New Delhi, India",2.733333333,1.333333333,0.333333333,16.7,62.6,227526,0,2021-07-06 16:08:28,16.0,3049.495462962963,74.61103082899172,0.11,203.2996975308642
134,134,231033118.0,PIB_India,2010-12-27 11:55:00,156,1508283,199.0,New Delhi,0.9,0.7333333329999999,0.433333333,117.8666667,33.3,203554,0,2021-07-06 16:08:28,200.0,3844.1760185185185,52.9512694058287,0.13,19.3174674297413
135,135,1227253801.0,adgpi,2013-02-28 10:34:00,72,5971895,114.0,"New Delhi, Delhi",0.933333333,0.933333333,0.2,313.1666667,1783.6,8853,0,2021-07-06 16:08:28,115.0,3050.2322685185186,2.902401922427978,0.0,26.75642340805718
136,136,3492240913.0,NIA_India,2015-08-09 10:54:00,131,89785,22.0,"New Delhi, Delhi",0.0,0.966666667,0.0,255.6333333,679.2,223,0,2021-07-06 16:08:28,23.0,2158.2183796296295,0.10332596650310656,0.0,98.10083543771043
137,137,8.67e+17,BharatKeVeer,2017-05-23 09:58:00,152,74183,58.0,"New Delhi, India",0.6,0.233333333,1.3666666669999998,235.7666667,101.1333333,18261,0,2021-07-06 16:08:28,59.0,1505.2572685185185,12.13148103112803,0.25,25.952711526181353
138,138,501617441.0,NameisNani,2012-02-24 09:36:00,11,3252700,43.0,"Hyderabad, India",0.066666667,0.066666667,0.933333333,151.9666667,1676.533333,4783,0,2021-07-06 16:08:28,44.0,3420.2725462962962,1.3984265684263548,0.0,79.5412220068906
139,139,2457802914.0,lrvr1974,2014-04-22 08:12:00,0,2,9.0,0,0.3,0.6,0.9,31.96666667,0.0,23,0,2021-07-06 16:08:28,10.0,2632.3308796296296,0.008737503395939386,11.5,292.48120884773664
140,140,1.09e+18,MLA54327644,2019-01-02 06:56:00,19,5,1.0,0,0.0,0.0,0.033333333,0.0,0.033333333,1,0,2021-07-06 16:08:28,2.0,916.3836574074074,0.0010912459993330263,0.2,916.3836574074074
141,141,1.05e+18,WomenCid,2018-04-10 06:46:00,0,50,11.0,0,0.0,0.033333333,0.0,0.0,0.033333333,1,0,2021-07-06 16:08:28,12.0,1183.390601851852,0.0008450295265444313,0.02,107.5809638047138
142,142,7.89e+17,cpkarimnagar,2016-10-19 14:41:00,116,1602,9.0,"Karimnagar, India",0.0,0.966666667,0.066666667,1.466666667,18.13333333,1340,0,2021-07-06 16:08:28,10.0,1721.0607407407408,0.7785896036552823,0.84,191.22897119341565
143,143,3876966136.0,cpwrlc,2015-06-10 03:22:00,119,954,47.0,"Warangal-Hamamkonda, India",0.0,0.5,1.5,1.3666666669999998,12.33333333,284,0,2021-07-06 16:08:28,48.0,2218.5322685185183,0.12801256219259244,0.3,47.20281422379826
144,144,8.7e+17,CyberProtectUK,2017-05-30 12:24:00,109,5214,379.0,"City of London, London",0.133333333,0.833333333,0.6,46.9,11.36666667,1585,0,2021-07-06 16:08:28,380.0,1498.1558796296297,1.0579673460894068,0.3,3.9529178882048277
145,145,7.9e+17,spsangareddy,2016-10-22 10:15:00,118,1512,91.0,"Sangareddy, India",0.066666667,0.466666667,2.433333333,3.433333333,2.233333333,476,0,2021-07-06 16:08:28,92.0,1718.245462962963,0.2770267754289192,0.31,18.881818274318274
146,146,7.89e+17,spsuryapet,2016-10-19 14:03:00,117,1789,55.0,"Suryapet, India",0.033333333,1.0,0.1,0.3666666670000001,4.166666667,189,0,2021-07-06 16:08:28,56.0,1721.0871296296295,0.10981431256224197,0.11,31.292493265993265
147,147,7.89e+17,cpramagundam,2016-10-19 14:46:00,118,1633,24.0,"Ramagundam, India",0.7,1.0,0.0,0.6,10.03333333,639,0,2021-07-06 16:08:28,25.0,1721.0572685185184,0.3712834033408136,0.39,71.71071952160493
148,148,8.21e+17,sp_kamareddy,2017-01-17 05:28:00,145,396,4.0,"Kamareddy, India",0.066666667,1.0,0.0,0.3,4.566666667,160,0,2021-07-06 16:08:28,5.0,1631.4447685185185,0.09807258148572981,0.4,407.8611921296296
149,149,2444881508.0,cp_nizamabad,2014-04-15 04:20:00,2,981,30.0,"Police Commissionerate, Vijay Talkies Road, Nizamabad Telangana State. Cell: 9440795448.",0.333333333,0.966666667,0.433333333,45.5,0.5,1486,0,2021-07-06 16:08:28,31.0,2639.4919907407407,0.5629871222238384,1.51,87.98306635802469
150,150,8.23e+17,Vikarabadpolice,2017-01-22 14:06:00,43,386,30.0,0,0.666666667,0.9,0.233333333,10.96666667,5.733333332999999,197,0,2021-07-06 16:08:28,31.0,1626.0850462962962,0.12114987493963077,0.51,54.20283487654321
151,151,7.89e+17,spsiricilla,2016-10-19 12:41:00,116,1035,63.0,siricilla ,0.066666667,0.966666667,0.266666667,7.866666667,8.033333333,595,0,2021-07-06 16:08:28,64.0,1721.144074074074,0.345700286781682,0.57,27.319747207524987
152,152,1.02e+18,CPRODGPTS,2018-07-13 10:48:00,95,279,26.0,"Hyderabad, India",0.6333333329999999,0.6333333329999999,1.3666666669999998,8.1,10.5,57,0,2021-07-06 16:08:28,27.0,1089.2225462962963,0.05233090353648863,0.2,41.89317485754986
153,153,2611134289.0,ndmaindia,2014-08-07 05:49:00,53,107684,1579.0,New Delhi-110029,4.4,2.0,0.133333333,8.8,20.93333333,20466,0,2021-07-06 16:08:28,1580.0,2525.430185185185,8.103965858988602,0.19,1.5993858044238032
154,154,4756886606.0,InsptrJbh,2016-01-14 07:20:00,19,300,69.0,"Hyderabad, India",0.0,0.833333333,2.833333333,0.066666667,0.933333333,33,0,2021-07-06 16:08:28,70.0,2000.3669907407407,0.016496972881851056,0.11,28.990825952764357
155,155,7.32e+17,NICMeity,2016-05-15 08:43:00,94,21405,19.0,"New Delhi, India",1.066666667,0.933333333,0.233333333,10.7,28.46666667,1660,0,2021-07-06 16:08:28,20.0,1878.309351851852,0.883773484044778,0.08,98.85838693957116
156,156,9.71e+17,CyberDost,2018-05-03 09:27:00,156,54216,76.0,India,9.6,6.4,4.8,704.2666667000002,2009.0666670000005,432,0,2021-07-06 16:08:28,77.0,1160.2787962962964,0.3723243080705938,0.01,15.266826267056532
157,157,4836687032.0,sspnoida,2016-01-30 20:48:00,77,10265,155.0,Noida,0.533333333,0.433333333,1.766666667,144.6,81.73333333,975,0,2021-07-06 16:08:28,156.0,1983.8058796296295,0.4914795394103931,0.09,12.79874761051374
158,158,9.93e+17,ajay_sharmaips,2018-07-05 04:32:00,20,668,14.0,"Greater Noida, India",0.166666667,0.3,4.166666667,15.43333333,5.533333333,104,0,2021-07-06 16:08:28,15.0,1097.4836574074075,0.09476223112577353,0.16,78.39168981481482
159,159,8.53e+17,ParivahanUP,2017-04-15 06:38:00,75,16306,23.0,"Lucknow, India",0.033333333,0.3,3.066666667,1.4333333330000002,1.466666667,3520,0,2021-07-06 16:08:28,24.0,1543.3961574074074,2.280684698550038,0.22,67.1041807568438
160,160,9.99e+17,UPPolNRI,2018-05-22 03:48:00,155,4584,66.0,"Uttar Pradesh, India",1.333333333,0.933333333,11.6,226.2666667,42.66666667,328,0,2021-07-06 16:08:28,67.0,1141.514212962963,0.28733764001819057,0.07,17.29566989337823
161,161,7.38e+17,ajay85ldh,2016-01-06 04:30:00,9,8566,27.0,Shamli,0.266666667,1.0,5.733333332999999,78.33333333,323.0666667,346,0,2021-07-06 16:08:28,28.0,2008.4850462962963,0.17226914416815492,0.04,74.38833504801097
162,162,8.71e+17,NoidaUP100,2017-04-06 04:28:00,53,542,13.0,"Noida, India",0.6333333329999999,0.466666667,1.8,118.7,4.733333333,686,0,2021-07-06 16:08:28,14.0,1552.4864351851852,0.4418718157226101,1.27,119.42203347578348
163,163,1394485897.0,SidharthNSingh,2013-01-05 11:52:00,63,309752,223.0,New Delhi,0.433333333,0.833333333,0.233333333,75.5,146.2666667,7045,0,2021-07-06 16:08:28,224.0,3104.178101851852,2.2695218408367683,0.02,13.92008117422355
164,164,67378160.0,DainikBhaskar,2009-08-20 18:04:00,76,634515,46.0,India,8.933333333,4.0,1.333333333,12.53333333,87.9,119712,0,2021-07-06 16:08:28,47.0,4337.919768518518,27.59663764848374,0.19,94.30260366344605
165,165,2183816041.0,arunjaitley,2013-09-11 07:33:00,62,14634914,161.0,New Delhi,0.133333333,0.8666666670000001,0.1,1160.2,4514.633333,3696,0,2021-07-06 16:08:28,162.0,2855.357962962963,1.294408633852939,0.0,17.73514262709915
166,166,64639742.0,JagranNews,2009-11-08 05:51:00,68,671102,46.0,India,0.466666667,1.2,0.1,21.76666667,123.23333329999998,139628,0,2021-07-06 16:08:28,47.0,4258.428796296296,32.788619154895656,0.21,92.57453904991948
167,167,798135834.0,ptshrikant,2012-02-09 12:11:00,32,860509,421.0,"Lucknow, India",0.0,0.466666667,2.766666667,5.7,34.76666667,33573,0,2021-07-06 16:08:28,422.0,3435.1649074074076,9.773329928820873,0.04,8.15953659716724
168,168,1346439824.0,rajnathsingh,2013-12-04 09:46:00,46,12801950,274.0,0,0.0,1.666666667,0.266666667,2311.4,12740.63333,4199,0,2021-07-06 16:08:28,275.0,2771.265601851852,1.5151921913201276,0.0,10.114108035955663
169,169,4208714065.0,drdineshbjp,2015-12-11 04:29:00,119,1148878,122.0,"Uttar Pradesh, Lucknow",0.033333333,0.933333333,0.166666667,206.8,592.5666667,3152,0,2021-07-06 16:08:28,123.0,2034.4857407407408,1.5492858646688674,0.0,16.676112629022466
170,170,2541363451.0,HMOIndia,2014-02-06 12:15:00,36,2923094,131.0,"North Block, New Delhi",0.0,1.333333333,1.733333333,1796.9,2001.533333,5212,0,2021-07-06 16:08:28,132.0,2707.16212962963,1.9252633386656677,0.0,20.665359768165114
171,171,219940006.0,News18UP,2010-11-26 09:40:00,144,428072,94.0,Lucknow,0.666666667,1.933333333,0.0,6.666666667,49.93333333,361614,0,2021-07-06 16:08:28,95.0,3875.2697685185185,93.31324568360098,0.84,41.22627413317573
172,172,1583043284.0,kpmaurya1,2013-10-07 12:49:00,27,1766684,232.0,"लखनऊ, भारत",0.433333333,0.933333333,0.433333333,91.96666667,485.93333330000013,11916,0,2021-07-06 16:08:28,233.0,2829.1385185185186,4.211882847729854,0.01,12.1945625798212
173,173,3437532637.0,myogiadityanath,2015-03-09 13:56:00,151,3857903,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333,0.333333333,3314.933333,15177.9,8409,0,2021-07-06 16:08:28,45.0,2311.0919907407406,3.6385397178866885,0.0,52.524817971380465
174,174,3437532637.0,myogiadityanath,2015-03-09 13:56:00,151,3857904,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333,0.333333333,3314.933333,15177.9,8409,0,2021-07-06 16:08:28,45.0,2311.0919907407406,3.6385397178866885,0.0,52.524817971380465
175,175,3313144356.0,HomeDepttUP,2015-12-08 08:44:00,0,64227,1.0,"Lucknow, Uttar Pradesh",0.0,0.933333333,0.0,30.5,147.7666667,337,0,2021-07-06 16:08:28,2.0,2037.3086574074075,0.16541430714227262,0.01,2037.3086574074075
176,176,1471507939.0,bijnorpolice,2013-05-31 06:31:00,131,16693,206.0,"Bijnor, UP, India",0.266666667,0.3666666670000001,2.3,15.9,2.833333333,15825,0,2021-07-06 16:08:28,207.0,2958.4010185185184,5.349173388239537,0.95,14.361169992808342
177,177,4878475779.0,HsyTimes,2016-05-02 19:19:00,98,113,472.0,"नई दिल्ली, भारत",0.533333333,0.033333333,1.233333333,1.3,0.0,1944,0,2021-07-06 16:08:28,473.0,1890.867685185185,1.028099435635345,17.2,4.0060756042059005
178,178,8.14e+17,Ariffaizylawar,2016-12-28 04:58:00,0,225,314.0,Town Lawar Meerut Uttar Prades,0.233333333,0.6333333329999999,1.333333333,184.8666667,1.466666667,362,0,2021-07-06 16:08:28,315.0,1651.465601851852,0.219199237086183,1.61,5.259444591884879
179,179,1271749327.0,Uppolice,2013-03-16 08:06:00,127,616756,504.0,DGP HQs LUCKNOW,0.2,0.5,7.7,6.666666667,7.833333333,171976,0,2021-07-06 16:08:28,505.0,3034.3350462962962,56.6766679935077,0.28,6.020506044238683
180,180,8.04e+17,UPPViralCheck,2016-11-30 17:53:00,143,8752,5.0,0,1.666666667,0.8666666670000001,3.466666667,268.9333333,203.8666667,163,0,2021-07-06 16:08:28,6.0,1678.9274074074074,0.09708579375191921,0.02,335.7854814814815
181,181,9e+17,ASTITV17,2017-08-22 05:54:00,152,786,143.0,"Lucknow, India",3.5333333330000003,2.133333333,0.4,70.2,78.4,202,0,2021-07-06 16:08:28,144.0,1414.426712962963,0.14281404483435362,0.26,9.891095894845895
182,182,8.43e+17,dgpup,2017-03-18 05:57:00,99,617697,10.0,"DGP HQS Lucknow, UP",1.866666667,0.6,1.666666667,1120.233333,2005.166667,474,0,2021-07-06 16:08:28,11.0,1571.4246296296296,0.3016371202681973,0.0,157.14246296296295
183,183,3437532637.0,myogiadityanath,2015-03-09 13:56:00,151,3857935,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333,0.333333333,3314.933333,15177.9,8409,0,2021-07-06 16:08:28,45.0,2311.0919907407406,3.6385397178866885,0.0,52.524817971380465
184,184,8.85e+17,rashtrapatibhvn,2017-07-13 13:12:00,155,5140384,1.0,"New Delhi, India",0.066666667,2.0,0.0,1038.433333,7092.266667,5611,0,2021-07-06 16:08:28,2.0,1454.1225462962964,3.8586844102592477,0.0,1454.1225462962964
185,185,67378160.0,DainikBhaskar,2009-08-20 18:04:00,76,634519,46.0,India,8.933333333,4.0,1.333333333,12.53333333,87.9,119712,0,2021-07-06 16:08:28,47.0,4337.919768518518,27.59663764848374,0.19,94.30260366344605
186,186,169018518.0,AmarUjalaNews,2010-07-21 10:04:00,136,794157,75.0,India,0.7666666670000001,1.0,0.166666667,5.433333332999999,43.1,184083,0,2021-07-06 16:08:28,76.0,4003.2531018518516,45.98335286740817,0.23,53.376708024691354
187,187,7.26e+17,_NationalVoice,2016-04-28 04:40:00,85,17714,11.0,"Lucknow, India",3.633333333,0.966666667,0.8666666670000001,0.5,1.4,141326,0,2021-07-06 16:08:28,12.0,1895.4781018518518,74.55955300244659,7.98,172.31619107744106
188,188,103770785.0,TwitterIndia,2010-11-01 05:44:00,105,2032549,81.0,0,1.733333333,1.4,2.8,130.9333333,67.9,4910,0,2021-07-06 16:08:28,82.0,3900.4336574074073,1.258834383883264,0.0,48.15350194330132
190,190,1471554966.0,jhansipolice,2013-05-31 07:33:00,131,14937,220.0,SSP Office,0.433333333,0.6333333329999999,4.0,42.3,0.266666667,16756,0,2021-07-06 16:08:28,221.0,2958.357962962963,5.66395284471184,1.12,13.44708164983165
191,191,318195157.0,IASassociation,2011-06-16 03:23:00,108,223446,812.0,New Delhi,0.166666667,0.7333333329999999,0.466666667,827.4,1560.733333,2601,0,2021-07-06 16:08:28,813.0,3673.531574074074,0.7080380139799373,0.01,4.5240536626528005
192,192,461841349.0,ZeeNewsHindi,2012-12-01 07:52:00,110,1868920,22.0,India,2.0333333330000003,2.9,1.5,244.9666667,992.1666667000003,181028,0,2021-07-06 16:08:28,23.0,3139.3447685185183,57.664262242031015,0.1,142.69748947811448
193,193,461841349.0,ZeeNewsHindi,2012-12-01 07:52:00,110,1868921,22.0,India,2.0333333330000003,2.9,1.5,244.9666667,992.1666667000003,181028,0,2021-07-06 16:08:28,23.0,3139.3447685185183,57.664262242031015,0.1,142.69748947811448
194,194,7.12e+17,samayupuk,2016-03-22 13:37:00,0,1616,314.0,0,0.133333333,0.166666667,1.833333333,1.333333333,3.6,1300,0,2021-07-06 16:08:28,315.0,1932.1051851851853,0.6728412148406918,0.8,6.153201226704412
195,195,1.09e+18,Dineshdcop,2019-01-26 18:47:00,4,63,86.0,"Uttar Pradesh, India",0.2,0.333333333,1.533333333,2081.133333,2.366666667,59,0,2021-07-06 16:08:28,87.0,891.8899074074075,0.06615166234081997,0.94,10.37081287683032
196,196,8.65e+17,DeepakKumarIPS2,2017-05-16 16:52:00,0,12106,46.0,"Uttar Pradesh, India",0.3,0.133333333,1.4,2851.6,0.0,1601,0,2021-07-06 16:08:28,47.0,1511.9697685185185,1.0588836055688577,0.13,32.86890801127214
197,197,2541861548.0,smittal_ips,2014-02-06 17:19:00,139,9268,719.0,"New Delhi, India",0.266666667,0.6333333329999999,0.833333333,694.2,33.43333333,2009,0,2021-07-06 16:08:28,720.0,2706.9510185185186,0.7421634105147205,0.22,3.764883196826869
198,198,7.6e+17,dm_ghaziabad,2016-01-08 16:59:00,72,56703,63.0,Ghaziabad,0.1,0.266666667,2.333333333,5.6,17.33333333,2013,0,2021-07-06 16:08:28,64.0,2005.9649074074075,1.0035070865729576,0.04,31.840712815990596
199,199,9.23e+17,Anubhav26266011,2017-10-26 05:08:00,155,239,2603.0,"Shahjahanpur, India Up",0.0,0.466666667,1.466666667,126.1333333,0.333333333,202,0,2021-07-06 16:08:28,2604.0,1349.4586574074074,0.14968965435968545,0.85,0.5184243785660421
200,200,9.08e+17,upcopvishal,2017-12-09 08:32:00,7,456,153.0,"Noida, India",0.9,0.166666667,2.4,65.83333333,0.066666667,2781,0,2021-07-06 16:08:28,154.0,1305.3169907407407,2.1305169699980993,6.1,8.531483599612685
202,202,1670387102.0,LalitPayal,2013-08-14 12:26:00,73,52,112.0,"Saharanpur, India",0.6,0.333333333,2.366666667,24.4,0.133333333,86,0,2021-07-06 16:08:28,113.0,2883.1544907407406,0.029828439744102948,1.65,25.742450810185183
